snapped_at,price,market_cap,total_volume
2025-06-19 00:00:00 UTC,0.01407029546652326,0.0,2904701.7863604915
2025-06-20 00:00:00 UTC,0.01407029546652326,0.0,2904701.7863604915
2025-06-21 00:00:00 UTC,0.010206520497647692,0.0,6030739.038342923
2025-06-22 00:00:00 UTC,0.008689900735200366,0.0,4164126.5132562383
2025-06-23 00:00:00 UTC,0.006777768444703319,0.0,7291263.655855898
2025-06-24 00:00:00 UTC,0.009164566907152416,0.0,9002750.033960467
2025-06-25 00:00:00 UTC,0.013933435973259778,0.0,6775495.487237569
2025-06-26 00:00:00 UTC,0.013645553123115902,0.0,6489010.126442695
2025-06-27 00:00:00 UTC,0.015630315737449347,0.0,5581623.740363478
2025-06-28 00:00:00 UTC,0.015505725930207137,0.0,5314527.090487279
2025-06-29 00:00:00 UTC,0.016045763550008724,0.0,3033269.630427884
2025-06-30 00:00:00 UTC,0.02520875619017757,0.0,7207847.160582325
2025-07-01 00:00:00 UTC,0.02345713682795679,0.0,6119468.799061846
2025-07-02 00:00:00 UTC,0.020521044342326496,0.0,7413661.40208932
2025-07-03 00:00:00 UTC,0.01943616135148348,0.0,8060655.825820657
2025-07-04 00:00:00 UTC,0.017883997752806413,0.0,6892446.661104355
2025-07-05 00:00:00 UTC,0.018432007369289894,0.0,6812476.220494268
2025-07-06 00:00:00 UTC,0.017982359332782923,0.0,3789304.2663138164
2025-07-07 00:00:00 UTC,0.018517870892694275,0.0,4937287.837883729
2025-07-08 00:00:00 UTC,0.016096603472806198,0.0,6383552.219473224
2025-07-09 00:00:00 UTC,0.013440287526368893,0.0,6285872.620259792
2025-07-10 00:00:00 UTC,0.0166192461130657,0.0,6130894.985014661
2025-07-11 00:00:00 UTC,0.017121958669081394,0.0,7817950.483470806
2025-07-12 00:00:00 UTC,0.014574367032238408,0.0,10020691.44864811
2025-07-13 00:00:00 UTC,0.013764287346228947,0.0,5239131.718760654
2025-07-14 00:00:00 UTC,0.01394828346405794,0.0,4972536.700527154
2025-07-15 00:00:00 UTC,0.014109125475036748,0.0,8895710.810129356
2025-07-16 00:00:00 UTC,0.013022704500143825,0.0,7911508.217098994
2025-07-17 00:00:00 UTC,0.014248240296736017,0.0,5428291.884621108
2025-07-18 00:00:00 UTC,0.014289025436426597,0.0,4867975.218210524
2025-07-19 00:00:00 UTC,0.013171109290964243,0.0,5680146.0421206625
2025-07-20 00:00:00 UTC,0.012758025700622663,0.0,3431145.5822733976
2025-07-21 00:00:00 UTC,0.012820274222690295,0.0,4110800.8747050944
2025-07-22 00:00:00 UTC,0.012996059899200477,0.0,4971760.776053411
2025-07-23 00:00:00 UTC,0.012927197426791465,0.0,5296653.540706454
2025-07-24 00:00:00 UTC,0.012059343394431692,0.0,3785360.549251212
2025-07-25 00:00:00 UTC,0.0112024865568652,0.0,4456351.3247194635
2025-07-26 00:00:00 UTC,0.011736723308110354,0.0,6342673.657418297
2025-07-27 00:00:00 UTC,0.0139915094820506,0.0,3798963.5448073647
2025-07-28 00:00:00 UTC,0.014953269928108274,0.0,4825762.858999608
2025-07-29 00:00:00 UTC,0.01746778553013132,0.0,5053575.205585009
2025-07-30 00:00:00 UTC,0.020718299356682526,0.0,6200588.085204885
2025-07-31 00:00:00 UTC,0.01848499714123399,0.0,5042786.526261676
2025-08-01 00:00:00 UTC,0.016247909429507178,0.0,4443610.663183426
2025-08-02 00:00:00 UTC,0.017381248884905894,0.0,5737522.858266617
2025-08-03 00:00:00 UTC,0.016400917091550622,0.0,3719414.478917442
2025-08-04 00:00:00 UTC,0.016448194258078554,15519908.374676483,3327432.7064824807
2025-08-05 00:00:00 UTC,0.0164115205692548,15447142.961501285,3448212.124286314
2025-08-06 00:00:00 UTC,0.0172362189453996,16230344.452465998,4110016.279459605
2025-08-07 00:00:00 UTC,0.01728019132991091,16267858.234574052,3731352.633027948
2025-08-08 00:00:00 UTC,0.021709985936060924,20398672.962658055,4924341.204146798
2025-08-09 00:00:00 UTC,0.02097158022032251,19727420.530978933,4393192.095967108
2025-08-10 00:00:00 UTC,0.024031577909953833,22572313.690089196,4189469.698757379
2025-08-11 00:00:00 UTC,0.02100411905875381,19765971.50914346,4387414.837535797
2025-08-12 00:00:00 UTC,0.02090129315890687,19659236.694339983,5367468.134115337
2025-08-13 00:00:00 UTC,0.022240355432050125,20938988.922978252,5007322.217732012
2025-08-14 00:00:00 UTC,0.024299474696063826,23057364.639084592,8158414.748282072
2025-08-15 00:00:00 UTC,0.02197846351763545,20855130.83431588,8374638.550133419
2025-08-16 00:00:00 UTC,0.022104207632144244,20974265.665100627,6157114.063210561
2025-08-17 00:00:00 UTC,0.022183218924907006,21049237.99039399,4191625.730784222
2025-08-18 00:00:00 UTC,0.023071818558567662,21860587.87192472,4208886.504504144
2025-08-19 00:00:00 UTC,0.02286579847013566,21696688.485152606,6832047.601054616
2025-08-20 00:00:00 UTC,0.020742128381990535,19795197.14659802,6891494.580334416
2025-08-21 00:00:00 UTC,0.0217287293656901,20763775.142789412,1044869.3958202336
2025-08-22 00:00:00 UTC,0.021013607010077356,19636330.00075724,4780016.89899494
2025-08-23 00:00:00 UTC,0.021625993620077413,20202440.031825542,6936597.933325315
2025-08-24 00:00:00 UTC,0.02080680006828318,19436385.736390408,4354597.961886957
2025-08-25 00:00:00 UTC,0.020284986782824404,19060676.382553052,6263829.450574638
2025-08-26 00:00:00 UTC,0.019705485286801404,18519076.609160386,6717559.351802222
2025-08-27 00:00:00 UTC,0.019846620088152227,18645441.383997876,6106550.327222539
2025-08-28 00:00:00 UTC,0.018829368740191334,17699888.57480437,4404039.382872403
2025-08-29 00:00:00 UTC,0.018075190836427755,17009419.021997456,4041574.843618442
2025-08-30 00:00:00 UTC,0.016868045149611786,15851589.381769266,5863808.124094404
2025-08-31 00:00:00 UTC,0.016369681312799415,15374908.686832847,3588096.8800632386
2025-09-01 00:00:00 UTC,0.017480323973662667,16418551.637882173,3320799.8571671806
2025-09-02 00:00:00 UTC,0.01598793435149893,15028749.445598608,4640753.499330182
2025-09-03 00:00:00 UTC,0.016063844147639644,15167736.889483538,5143406.695122373
2025-09-04 00:00:00 UTC,0.014793664803216082,13973817.446304595,3447669.236469868
2025-09-05 00:00:00 UTC,0.01424005812778091,13507424.558514822,3357312.5964422673
2025-09-06 00:00:00 UTC,0.014317434525452248,13524501.290952982,4766848.081897514
2025-09-07 00:00:00 UTC,0.014986555949673342,14153347.04285104,1513561.0509526546
2025-09-08 00:00:00 UTC,0.014998227940191792,14186493.011199884,1735036.908142507
2025-09-09 00:00:00 UTC,0.014557781698909783,14492642.386708101,3135966.017098688
2025-09-10 00:00:00 UTC,0.014444993270865538,14374434.24202807,3830331.6374363215
2025-09-11 00:00:00 UTC,0.014468008962728911,14390525.625960452,4656209.4123473875
2025-09-12 00:00:00 UTC,0.015781311088392345,15692644.814856095,6742473.492584726
2025-09-13 00:00:00 UTC,0.016752096886793865,16672503.764451848,6140737.785770608
2025-09-14 00:00:00 UTC,0.015057438917948732,14984499.84871332,4173302.4341861764
2025-09-15 00:00:00 UTC,0.013984036256983143,13903855.407556003,3465969.9798320546
2025-09-16 00:00:00 UTC,0.013206194949252355,13116809.795273246,5138374.777961304
2025-09-17 00:00:00 UTC,0.012090824347225504,12024683.508036066,4996318.064211755
2025-09-18 00:00:00 UTC,0.014926637425073924,14408192.87180525,6181987.236943955
2025-09-19 00:00:00 UTC,0.013367636776554156,12524554.430128943,4795178.870674737
2025-09-20 00:00:00 UTC,0.012120047608484879,14980430.92752435,4088819.7263786527
2025-09-21 00:00:00 UTC,0.012094151939421283,14928134.54590943,2821619.193580767
2025-09-22 00:00:00 UTC,0.01288269883016763,15934687.74900507,2690741.017230249
2025-09-23 00:00:00 UTC,0.011601216083836557,14333332.502891809,4212160.370338684
2025-09-24 00:00:00 UTC,0.011557928639552593,14274497.408830773,3061173.8417222355
2025-09-25 00:00:00 UTC,0.0113780075600406,14050659.643934643,3284768.6469293186
2025-09-26 00:00:00 UTC,0.010348291560789171,12781865.833867993,4903686.037911999
2025-09-27 00:00:00 UTC,0.011568876621078425,14272203.816463988,3799590.036352101
2025-09-28 00:00:00 UTC,0.011896192264484538,14683830.141532214,2004126.4177100905
2025-09-29 00:00:00 UTC,0.012038901900206582,14852293.588448888,2398929.7981360126
2025-09-30 00:00:00 UTC,0.011999371943322922,14811853.35771244,6368160.018146247
2025-10-01 00:00:00 UTC,0.010829865091869732,13373876.619598188,4256807.65597136
2025-10-02 00:00:00 UTC,0.010861144868089005,13406700.36303316,4886879.114579115
2025-10-03 00:00:00 UTC,0.010535960427818559,13003577.65917875,4969456.777513356
2025-10-04 00:00:00 UTC,0.010897551314714449,13455828.290674224,5668295.7402553335
2025-10-05 00:00:00 UTC,0.010474518634636784,12932417.38823489,3090774.2036248236
2025-10-06 00:00:00 UTC,0.010295189704796788,12725224.538349152,5061171.329272845
2025-10-07 00:00:00 UTC,0.010118021807942716,12501756.69800397,5350051.677011732
2025-10-08 00:00:00 UTC,0.0102614813548233,12665800.972220244,5570100.058406527
2025-10-09 00:00:00 UTC,0.010308952677801199,12738663.422670485,4750442.753082696
2025-10-10 00:00:00 UTC,0.009062695814015621,11191048.619040214,5601343.125538262
2025-10-11 00:00:00 UTC,0.008679944105669243,10714260.841931494,12425778.072250627
2025-10-12 00:00:00 UTC,0.008189511400225573,10107921.935203962,5604183.324974471
2025-10-13 00:00:00 UTC,0.008451891886877566,10434035.094251383,3774546.928257194
2025-10-14 00:00:00 UTC,0.008699724057012146,10739686.94486593,3561223.963494909
2025-10-15 00:00:00 UTC,0.008462847829403458,10448870.891822373,5720560.885325816
2025-10-16 00:00:00 UTC,0.008439614400105919,10424494.550534546,4375383.7398688905
2025-10-17 00:00:00 UTC,0.007994560705011146,9868339.773726761,808449.9155271486
2025-10-18 00:00:00 UTC,0.00789950326257671,9746691.621815465,6730491.338439991
2025-10-19 00:00:00 UTC,0.008001987726541046,9876524.833272897,2794736.506018826
2025-10-20 00:00:00 UTC,0.00824623586703169,10168746.473869294,3410490.4361864887
2025-10-21 00:00:00 UTC,0.009373548840681601,11570490.024975505,4687804.855756873
2025-10-22 00:00:00 UTC,0.008395814052138233,10370249.744930446,7179600.338573862
2025-10-23 00:00:00 UTC,0.00833335552368788,10286658.263774041,5513758.912840725
2025-10-24 00:00:00 UTC,0.00801892450416344,9898414.002578756,3647147.9647261696
2025-10-25 00:00:00 UTC,0.00800581243637196,9883033.546436744,3047798.024288624
2025-10-26 00:00:00 UTC,0.008078434753997733,9971872.192235703,2022451.622142276
2025-10-27 00:00:00 UTC,0.008261065051125425,10190091.366151886,2905586.3285846813
2025-10-28 00:00:00 UTC,0.007802419978506509,9631723.136561763,4091512.095929254
2025-10-29 00:00:00 UTC,0.00732103219713293,9045041.78794844,2941132.698937318
2025-10-30 00:00:00 UTC,0.007254308364720217,8978470.678952685,3269442.4669008744
2025-10-31 00:00:00 UTC,0.006927259390573983,8551537.831479076,4086972.8097185306
2025-11-01 00:00:00 UTC,0.006767419122556105,8356751.925735193,3481470.237700152
2025-11-02 00:00:00 UTC,0.006492187929737416,8012807.537878098,1478433.1449253575
2025-11-03 00:00:00 UTC,0.0066707601990838245,8234358.49136669,2155579.658412788
2025-11-04 00:00:00 UTC,0.006374713540091122,7869950.575953653,4005797.7714250553
2025-11-05 00:00:00 UTC,0.005800011389246419,7159375.075978832,5217426.489805986
2025-11-06 00:00:00 UTC,0.006062753406988343,7487202.9896551315,4140637.5247888523
2025-11-07 00:00:00 UTC,0.005682127114188383,7017258.92396402,3745587.9199459977
2025-11-08 00:00:00 UTC,0.005553673206197398,6854600.864048717,4523546.933528339
2025-11-09 00:00:00 UTC,0.005903169374600269,7282954.377318139,2062514.1190074466
2025-11-10 00:00:00 UTC,0.005415841681165896,6686488.2135205325,2516990.2929093614
2025-11-11 00:00:00 UTC,0.005664578675449936,6999741.280530664,3356179.787962111
2025-11-12 00:00:00 UTC,0.005340109571075486,6591733.757587335,3347033.538775878
2025-11-13 00:00:00 UTC,0.005431526348887087,6699298.365182738,3031284.7635811474
2025-11-14 00:00:00 UTC,0.005351906396859627,6609134.719922089,6456029.063763359
2025-11-15 00:00:00 UTC,0.005233623931913638,6459109.700849603,8320326.2325563375
2025-11-16 00:00:00 UTC,0.005102484991083402,6298414.314471326,3596949.506876665
2025-11-17 00:00:00 UTC,0.004653134041041382,5744324.217006474,4658914.88185614
2025-11-18 00:00:00 UTC,0.0045771514674563364,5650696.546322149,7224981.687992546
2025-11-19 00:00:00 UTC,0.0046226029250156404,5703345.029859957,7404803.258705578
2025-11-20 00:00:00 UTC,0.004210412140067128,5196597.228097706,6448735.903942201
2025-11-21 00:00:00 UTC,0.003727890640195897,4604848.869584541,6400067.55948006
2025-11-22 00:00:00 UTC,0.003873178552743013,4785985.343091399,9207989.14472995
2025-11-23 00:00:00 UTC,0.003945102002633195,4869761.884426141,2947345.2084962525
2025-11-24 00:00:00 UTC,0.0038270817982642476,4724079.898904733,3958575.0299551864
2025-11-25 00:00:00 UTC,0.0038672670389340333,4775917.425450491,342844.8162526368
2025-11-26 00:00:00 UTC,0.004572331797703765,5643204.38515761,10199747.906980023
2025-11-27 00:00:00 UTC,0.004787169587038205,5909194.736582886,13537616.797440048
2025-11-28 00:00:00 UTC,0.004671718183411625,5767015.777415886,11391854.501833567
2025-11-29 00:00:00 UTC,0.005810084195565738,7171420.862274856,11527732.94128228
2025-11-30 00:00:00 UTC,0.00634604929955626,7835933.189907732,7775663.743997605
2025-12-01 00:00:00 UTC,0.006078416942755469,7516910.146033255,8041202.085345534
2025-12-02 00:00:00 UTC,0.005525911786957469,6819863.307577915,13604979.084089395
2025-12-03 00:00:00 UTC,0.0051526341088685155,6360691.020254727,14338919.411277454
2025-12-04 00:00:00 UTC,0.005340935608368703,6592615.5596904,14748011.699607749
2025-12-05 00:00:00 UTC,0.005081986569035846,6273234.17307472,9745437.258627515
2025-12-06 00:00:00 UTC,0.004917985264027649,6070512.694751697,6906926.027013631
2025-12-07 00:00:00 UTC,0.0049289985649900525,6083078.712399687,3444856.0157953626
2025-12-08 00:00:00 UTC,0.005219338745420614,6442841.484522273,4482952.658751426
2025-12-09 00:00:00 UTC,0.006127247114397927,7563937.829469671,6241238.483763336
2025-12-10 00:00:00 UTC,0.005709049936795141,7047848.878660485,6935269.063796106
2025-12-11 00:00:00 UTC,0.005590246643426344,6898729.798102516,6500928.5594621925
2025-12-12 00:00:00 UTC,0.005444164374411085,6721055.582721738,7182638.594864782
2025-12-13 00:00:00 UTC,0.0052722298074193595,6507940.191368307,5601956.351255929
2025-12-14 00:00:00 UTC,0.005066185158114537,6254114.34963181,2487136.7485062573
2025-12-15 00:00:00 UTC,0.004959778372017596,6122260.36711998,3507163.0261505023
2025-12-16 00:00:00 UTC,0.004682805313510646,5781181.716091636,4389255.921001837
2025-12-17 00:00:00 UTC,0.004694510006129769,5794035.969420921,3244076.5579559123
2025-12-18 00:00:00 UTC,0.004159368875821637,5133071.484085273,3314234.7670986787
2025-12-19 00:00:00 UTC,0.0033468887244932203,4131990.0748759517,6650587.595242437
2025-12-20 00:00:00 UTC,0.0036942034541085343,4558379.467856132,6903034.364624079
2025-12-21 00:00:00 UTC,0.0036116619434532855,4452298.167789244,2219454.540355772
2025-12-22 00:00:00 UTC,0.003792683136602453,4681618.818982321,2910713.2106608995
2025-12-23 00:00:00 UTC,0.003831040749523694,4749865.725250283,5307079.78109344
2025-12-24 00:00:00 UTC,0.0037947721891347284,4670294.142620868,5054552.836331028
2025-12-25 00:00:00 UTC,0.0030937853153447663,3817437.0892236787,3661882.583462222
2025-12-26 00:00:00 UTC,0.0030424336659892206,3761683.281022397,2854722.9289839566
2025-12-27 00:00:00 UTC,0.003039085776425637,3753461.2799696354,5665170.938838058
2025-12-28 00:00:00 UTC,0.0030916074066778877,3816216.440179532,1860222.9510721199
